Original,Filtered
18013.018454801142,1683.4126235809563
18023.5836367187,1693.6412955467963
18072.374085531912,1701.163545715156
18181.85740978237,1705.14331997605
18360.34561082495,1703.9675571513053
18594.32915015832,1695.1969855141149
18845.82755709454,1675.745048950232
19056.468817688277,1642.2970918726262
19158.18454424069,1591.917475889247
19088.41707588441,1522.7331484197114
18806.180818866877,1434.5456293061152
18304.71376298365,1329.2217111613456
17617.04734688786,1210.7497824987342
16812.511768087195,1084.916625147017
15984.53933366317,958.642961021746
15232.473427740384,839.0942411510382
14641.75596616356,732.7361958558179
14267.35698840322,644.5186735032819
14124.469921299144,577.3424405984084
14188.558931823538,531.8991169587896
14404.364570151323,506.89060200933807
14701.160742172508,499.55221214230096
15010.058216746917,506.3433315686291
15278.86322826242,523.6445015685441
15480.955368215886,548.3147220497643
15616.51490414101,578.0111679647788
15706.62502758484,611.2411640419208
15782.653835387728,647.1847464036226
15874.371182447976,685.3781629998095
16000.241824999168,725.3724528896081
16162.354216741536,766.4732474990117
16346.866627164993,807.633126512152
16529.194645837604,847.5177288996133
16681.91606005597,884.7158064001059
16782.847548791175,918.0248624769253
16821.016978981374,946.7268301137702
16799.135644705904,970.7749619337451
16732.325827160683,990.8399412764445
16643.905526794948,1008.2016544141534
16559.68660231446,1024.5124974803284
16502.38331947518,1041.4887097984163
16487.412479240982,1060.6012907997242
16520.78096254797,1082.8351676262891
16599.132757245694,1108.566427919129
16711.55318002315,1137.5780559865143
16842.49104080768,1169.202024057966
16975.13892939669,1202.5472417377848
17094.71460743896,1236.7548103451632
17191.207166236803,1271.2178476005713
17261.228329818867,1305.7134205354523
17308.65130275464,1340.416426019809
17343.792466566876,1375.794642686995
17381.07253316153,1412.4140716169645
17435.416310732402,1450.7071105138145
17518.06227055199,1490.7671177862085
17632.821108622775,1532.2280118783133
17773.970649117204,1574.2667577461184
17926.760306872045,1615.7339594014506
18070.88663197201,1655.3808816420712
18186.40672583213,1692.1196960918312
18260.632288161865,1725.2369745004485
18293.916014753348,1754.4849615812313
18302.18653362997,1780.0023755946077
18314.738789374245,1802.0616051896047
18367.04997218696,1820.6916720461436
18489.947433567424,1835.2722080743713
18697.83816958649,1844.219034244895
18979.445657476277,1844.8768879652846
