Tran,San,Gia_tri_PPG,Truc_0
300.0,-300.0,930.3,0.0
300.0,-300.0,1205.24,0.0
300.0,-300.0,1444.6,0.0
300.0,-300.0,1635.59,0.0
300.0,-300.0,1772.55,0.0
300.0,-300.0,1856.68,0.0
300.0,-300.0,1890.63,0.0
300.0,-300.0,1881.2,0.0
300.0,-300.0,1835.46,0.0
300.0,-300.0,1757.95,0.0
300.0,-300.0,1650.07,0.0
300.0,-300.0,1508.98,0.0
300.0,-300.0,1328.93,0.0
300.0,-300.0,1099.84,0.0
300.0,-300.0,817.42,0.0
300.0,-300.0,477.0,0.0
300.0,-300.0,79.54,0.0
300.0,-300.0,-368.56,0.0
300.0,-300.0,-855.22,0.0
300.0,-300.0,-1363.21,0.0
300.0,-300.0,-1873.09,0.0
300.0,-300.0,-2364.21,0.0
300.0,-300.0,-2819.81,0.0
300.0,-300.0,-3227.73,0.0
300.0,-300.0,-3579.55,0.0
300.0,-300.0,-3872.95,0.0
300.0,-300.0,-4112.58,0.0
300.0,-300.0,-4305.51,0.0
300.0,-300.0,-4460.76,0.0
300.0,-300.0,-4585.17,0.0
300.0,-300.0,-4684.11,0.0
300.0,-300.0,-4757.93,0.0
300.0,-300.0,-4804.7,0.0
300.0,-300.0,-4818.23,0.0
300.0,-300.0,-4792.6,0.0
300.0,-300.0,-4719.53,0.0
300.0,-300.0,-4598.91,0.0
300.0,-300.0,-4432.64,0.0
300.0,-300.0,-4230.02,0.0
300.0,-300.0,-4005.41,0.0
300.0,-300.0,-3778.81,0.0
300.0,-300.0,-3571.13,0.0
300.0,-300.0,-3402.66,0.0
300.0,-300.0,-3270.52,0.0
300.0,-300.0,-3192.48,0.0
300.0,-300.0,-3158.26,0.0
300.0,-300.0,-3158.22,0.0
300.0,-300.0,-3173.43,0.0
300.0,-300.0,-3182.62,0.0
300.0,-300.0,-3164.58,0.0
300.0,-300.0,-3101.36,0.0
300.0,-300.0,-2982.69,0.0
300.0,-300.0,-2809.47,0.0
300.0,-300.0,-2586.26,0.0
300.0,-300.0,-2328.78,0.0
300.0,-300.0,-2054.53,0.0
300.0,-300.0,-1785.71,0.0
300.0,-300.0,-1539.32,0.0
300.0,-300.0,-1327.99,0.0
300.0,-300.0,-1155.53,0.0
300.0,-300.0,-1018.31,0.0
300.0,-300.0,-905.34,0.0
300.0,-300.0,-803.37,0.0
300.0,-300.0,-691.53,0.0
300.0,-300.0,-549.66,0.0
300.0,-300.0,-384.88,0.0
300.0,-300.0,-174.65,0.0
300.0,-300.0,76.56,0.0
300.0,-300.0,358.28,0.0
300.0,-300.0,654.19,0.0
300.0,-300.0,945.05,0.0
300.0,-300.0,1212.63,0.0
300.0,-300.0,1439.74,0.0
300.0,-300.0,1618.29,0.0
300.0,-300.0,1742.12,0.0
300.0,-300.0,1815.04,0.0
300.0,-300.0,1840.54,0.0
300.0,-300.0,1825.94,0.0
300.0,-300.0,1777.76,0.0
300.0,-300.0,1701.29,0.0
300.0,-300.0,1597.13,0.0
300.0,-300.0,1463.09,0.0
300.0,-300.0,1290.81,0.0
300.0,-300.0,1074.3,0.0
300.0,-300.0,807.57,0.0
300.0,-300.0,484.95,0.0
300.0,-300.0,106.83,0.0
300.0,-300.0,-320.61,0.0
300.0,-300.0,-785.11,0.0
300.0,-300.0,-1270.98,0.0
300.0,-300.0,-1759.16,0.0
300.0,-300.0,-2230.71,0.0
300.0,-300.0,-2670.66,0.0
300.0,-300.0,-3066.36,0.0
300.0,-300.0,-3409.83,0.0
300.0,-300.0,-3701.0,0.0
300.0,-300.0,-3943.16,0.0
300.0,-300.0,-4142.33,0.0
300.0,-300.0,-4305.78,0.0
300.0,-300.0,-4439.74,0.0
300.0,-300.0,-4547.52,0.0
300.0,-300.0,-4629.11,0.0
300.0,-300.0,-4680.98,0.0
300.0,-300.0,-4697.49,0.0
300.0,-300.0,-4669.49,0.0
300.0,-300.0,-4595.04,0.0
