Original,Filtered
-54309.58204347061,-2459.701145617584
-54449.348853316944,-2613.6882494874826
-54641.16728609125,-2822.339069838166
-54845.21552851812,-3045.860991478467
-55029.17426071792,-3250.618647328026
-55172.662689342025,-3414.0146233266755
-55268.21871633117,-3526.234535921426
-55319.18460512065,-3588.932747707865
-55335.6093032091,-3611.6773800762344
-55329.62895682832,-3607.425342385654
-55311.68432083485,-3588.36535586698
-55288.45994934973,-3563.1670894497706
-55262.76798639759,-3536.1249621634347
-55234.96817251626,-3508.063419624083
-55205.098842540334,-3478.360042008277
-55174.79021168866,-3447.180689330992
-55148.23445283073,-3417.061636156087
-55131.8956723604,-3393.2793911696263
-55133.10860530961,-3382.9063624181617
-55158.08556876495,-3392.908946139019
-55210.02263045325,-3427.9622890418373
-55287.93512308715,-3488.7416371092795
-55386.59914398515,-3571.2874910946744
-55497.62284775205,-3667.6906809356115
-55611.33132681857,-3767.9191288820175
-55718.919712520896,-3862.2445093401807
-55814.26840548252,-3943.5364525676323
-55894.92937244857,-4008.7318267084315
-55962.04146650292,-4059.0435693447916
-56019.242530446245,-4098.868266003798
-56070.93323102,-4133.763197724428
-56120.43505575478,-4168.1652025400335
-56168.62400885129,-4203.62048793119
-56213.49954607113,-4238.151602525281
-56250.89027445096,-4267.041341288863
-56276.1651404061,-4284.861456516726
-56286.49424526911,-4288.149391397354
-56282.976033374965,-4277.86867160978
-56271.890836297694,-4260.767420171243
-56264.49091838186,-4248.996421213029
-56275.08019512248,-4257.808509589141
-56317.60086153964,-4301.715977493698
-56401.4174367538,-4389.979996269494
-56527.33481132232,-4522.601386244128
-56684.99221520259,-4687.979362975954
-56852.57652636023,-4863.085012738782
-56999.31268037629,-5016.425511807116
-57090.51796689518,-5113.390648603584
-57094.31659028072,-5122.948608132853
-56988.58952752615,-5024.257877440243
-56766.54197075501,-4811.698051989709
-56439.484758980805,-4497.121737328542
-56036.01697356239,-4108.727092896149
-55597.627397005446,-3686.703053456862
-55171.59067556624,-3276.523385690778
-54802.69212805076,-2921.2848383386463
-54525.59496869695,-2654.674611019827
-54359.488211740565,-2495.973103812563
-54306.070877336686,-2448.0022058077748
-54351.10108237979,-2498.247096977386
-54468.88936746772,-2622.6818896636696
-54628.47315481184,-2791.2835498198747
-54799.93112081511,-2973.9448736264403
-54959.43206478505,-3145.5413302363445
-55092.09413688976,-3289.231760056164
-55192.39455685319,-3397.5756559988563
-55262.51676147337,-3471.591139978812
-55309.47396997488,-3518.3222410770704
-55342.00257098086,-3547.7342179842353
-55368.07205594514,-3569.7736216917283
-55393.49699412488,-3592.241081914403
-55421.702520759005,-3619.8047421756937
-55454.3317958848,-3654.1305952191037
-55492.19447020404,-3694.817746041923
-55536.06950867261,-3740.66781636386
-55587.05280762512,-3790.8114757997605
-55646.39026934255,-3845.3412732127613
-55714.95764395842,-3905.3060600897484
-55792.66671717992,-3972.1416155718794
-55878.06622116986,-4046.7829521260733
-55968.29168121162,-4128.784968964724
-56059.3632482004,-4215.756810915653
-56146.70184505557,-4303.306892418787
-56225.67856293694,-4385.536661672633
-56292.04048231876,-4455.958466592852
-56342.14107216436,-4508.590927438115
-56372.99977569189,-4538.9360881827715
-56382.27788235532,-4544.578910541885
-56368.26542015456,-4525.2619839247955
-56329.93410163041,-4482.447294738129
-56267.055217478926,-4418.539522900104
-56180.34441423644,-4336.064625628919
-56071.59915033355,-4237.134009912365
-55943.833090633874,-4123.457769783821
-55801.453545485325,-3997.0066424091183
-55650.53224477114,-3861.19724169025
-55499.15951465088,-3722.248462068114
-55357.75193700352,-3590.1991110812532
-55239.05166672714,-3479.0499802281142
-55157.4805028439,-3405.6315429202045
-55127.56557030484,-3387.091583787825
-55161.36920169039,-3437.2873488556093
-55265.20198826693,-3562.757156039128
-55436.28204480607,-3759.2231389292106
-55660.28665879515,-4009.640819782315
-55910.78928329532,-4284.609440463655
-56151.30655329165,-4545.5044031626585
-56340.11262116986,-4750.077485536793
-56437.23474710085,-4859.635825019934
-56412.33198432997,-4846.422871326842
-56251.70303942141,-4699.626568502173
-55962.64654242569,-4428.609917579484
-55573.86735391752,-4062.482758189355
-55131.49871283781,-3645.9023310506636
-54691.373059360645,-3231.8243943860693
-54309.133109183786,-2872.6212320515106
-54030.35315665872,-2611.3615195547404
-53882.86202690655,-2475.010618646156
-53872.91020632689,-2470.86479852331
-53985.85023218845,-2586.7904786852055
-54190.88014400211,-2794.9867783085656
-54448.44567333117,-3058.2386550963083
-54718.36642442615,-3337.1593278698133
-54966.76947086927,-3596.8361162778656
-55170.439195363135,-3811.591311432002
-55318.03622102399,-3967.14824762915
-55408.53215747372,-4060.1841683634784
-55447.88615818993,-4095.8692786266015
-55445.27836113868,-4084.382440357616
-55410.07489013975,-4037.4781927483596
-55350.22505244622,-3965.9670203067303
-55272.17486182752,-3878.551589324399
-55181.83809233221,-3781.975909691879
-55085.86286254981,-3682.0381580969433
-54992.43787430222,-3584.8016931529696
-54911.1582610329,-3497.3586923680327
-54851.8884086405,-3427.730182430365
-54822.96218593497,-3383.8385607716227
-54829.31234618284,-3371.8468546937893
-54871.151572021874,-3394.4109100773208
-54943.65001979922,-3449.4615957832057
-55037.74646125516,-3530.0058215864196
-55141.902713904936,-3625.148775118383
-55244.36463884552,-3722.18146624514
-55335.38836163925,-3809.252889651283
-55408.935471552606,-3877.9497250596146
-55463.49994990087,-3925.09685560876
-55501.94417034102,-3953.2756748798083
-55530.43379253479,-3969.887646265565
-55556.73249322745,-3984.9807326661753
-55588.22888507052,-4008.4011486182435
-55630.1148322574,-4047.0368579346978
-55684.11737492908,-4102.921347324297
-55748.101619159126,-4172.7568437494465
-55816.705287886645,-4249.0414940008595
-55882.94346953469,-4322.537580320071
-55940.46277241703,-4385.414781262903
-55985.884925891616,-4434.156571905991
-56020.53747018644,-4471.307660215563
-56050.89856955375,-4505.387191606753
-56087.323654666725,-4548.750476870965
-56141.05463145852,-4613.745094396118
-56220.04345537452,-4708.032327274118
-56324.604313087904,-4830.287063784808
-56444.177642777984,-4967.540117542942
-56556.4179355348,-5095.146404519429
-56629.36849424664,-5179.794991738209
-56626.73678902238,-5185.246245556807
-56515.417706881686,-5079.7628179261865
-56273.672505979375,-4843.679979710735
-55897.991042584064,-4475.383021756658
-55406.79002551716,-3994.1919126826674
-54839.7380167901,-3439.2619497459864
-54252.50557443585,-2864.462739219837
-53707.85670517216,-2330.0985455288574
-53264.92432167434,-1893.0645757268167
-52968.99107081729,-1597.416286502728
-52843.99363641424,-1467.265364551719
-52889.31352322385,-1503.4181321757135
-53081.38671906435,-1684.3573905471915
-53379.5423037185,-1971.2311940714021
-53734.55718296296,-2315.6730887065078
-54097.91650700498,-2668.731007058599
-54429.79412201252,-2989.0437545659383
-54704.26354464842,-3248.689750970901
-54911.0465463974,-3435.754618149332
-55053.96975647178,-3553.457669785031
-55147.00411101351,-3616.4450142358837
-55209.15598438862,-3645.419225000686
-55259.509182982576,-3661.513997716898
-55313.43700910995,-3681.7055951028997
-55380.53640333302,-3716.139453639082
-55464.33125468418,-3767.6677667132208
-55563.37876740428,-3833.3027620072276
-55673.172632195885,-3906.8415729668704
-55788.18629601419,-3981.715323291805
-55903.512992718905,-4053.18939258997
-56015.772882559824,-4119.350552851101
-56123.207421712905,-4180.756542993507
-56225.10719048891,-4239.061765950271
-56320.8824292367,-4295.243422046693
-56409.15930641238,-4348.15086796332
-56487.26154513272,-4393.965869969693
-56551.32021780308,-4426.839291016025
-56597.06514256996,-4440.5614675273555
-56621.12978679858,-4430.755441534737
-56622.50249194746,-4396.869934475464
-56603.64333085319,-4343.263438638974
-56570.80995282812,-4278.916225422006
-56533.31569417856,-4215.717158318701
-56501.74945429534,-4165.727014047372
-56485.54055817021,-4138.179360384753
-56490.53920435725,-4137.124754293999
-56517.3915085858,-4160.493499260993
-56561.34712862384,-4200.966709144205
-56613.75255220952,-4248.505526095686
-56664.9470244354,-4293.849876972953
-56707.75320936213,-4331.928622294425
-56740.42641112451,-4364.051103315851
-56767.93699106795,-4398.023615748627
-56800.85994735205,-4445.899147650635
-56851.849911134974,-4519.777738802097
-56930.494922973216,-4626.725692104801
-57038.00831226822,-4764.274081415174
-57163.4950814434,-4917.95231520437
-57283.28029226418,-5061.880519446953
-57364.03300051979,-5162.678557646864
-57369.34856952658,-5186.046564041538
-57268.37344107159,-5104.580332975045
-57044.30387605409,-4904.934667824626
-56700.42155845654,-4592.482597819638
-56261.83551588533,-4192.150887389905
-55772.16767581941,-3745.015959968112
-55285.75717300365,-3301.2857295830536
-54857.18158678083,-2911.19538839137
-54530.640325975706,-2615.8669386025567
-54331.791502232176,-2440.184020459408
-54263.96534744431,-2389.2181349716493
-54309.48693517048,-2448.852725889129
-54435.48495938231,-2590.229359740947
-54602.43291981214,-2776.756375160043
-54773.08122565548,-2971.899118457332
-54919.53658890398,-3145.929188108856
-55026.96006605101,-3280.229639560278
-55093.4378087348,-3368.4919128830556
-55126.68221021272,-3414.9791252712935
-55139.01828608799,-3430.7387092844215
-55142.38964544109,-3429.048369375587
-55144.84688785467,-3421.3954895409024
-55149.30024009723,-3414.9570831410783
-55154.4839964079,-3411.9941044592338
-55157.37409251057,-3410.9777533498486
-55155.93336031564,-3408.7969911300447
-55151.11052124918,-3403.1720439450432
-55147.42227547217,-3394.452571376442
-55152.02595008773,-3386.2632218830818
-55172.72812847394,-3384.865957886347
-55215.69485643807,-3397.508647512332
-55283.649213544246,-3430.3114442440046
-55375.09413410938,-3486.341543571154
-55484.70241249824,-3564.4365216218066
-55604.62933060274,-3659.101958016533
-55726.258527655285,-3761.5076139518724
-55841.85091743056,-3861.321826703781
-55945.70857066861,-3948.923942265654
-56034.702046619655,-4017.4579677192382
-56108.23451629138,-4064.242783612916
-56167.842484957946,-4091.2131722762483
-56216.635541161006,-4104.291566403904
-56258.6898586024,-4111.834845035442
-56298.40626636959,-4122.515764291164
-56339.7971540328,-4143.142366958824
-56385.71385759747,-4176.9587253687705
-56437.14492788042,-4222.889439415082
-56492.838035870736,-4275.991981987999
-56549.532503132126,-4329.0943589043
-56602.97651217835,-4375.276077643197
-56649.64356569391,-4410.57347625275
-56688.73187828449,-4436.1363903448055
-56723.75757258172,-4459.095667174674
-56762.97515875856,-4491.6446089325755
-56818.060492676,-4548.2610425122275
-56900.965023377954,-4641.511659912745
-57019.47752670289,-4777.3557208771235
-57172.61348207996,-4951.160126181104
-57347.27681075003,-5145.641752664224
-57517.54496424412,-5331.623519926165
-57647.38077925568,-5471.875953667692
-57696.68526277116,-5527.551559518191
-57629.6135919238,-5465.998399720359
-57423.28223344142,-5268.262439252989
-57074.661848907104,-4934.505854675399
-56603.72089175956,-4485.933270922826
-56051.7237683866,-3962.562732279182
-55474.78503092352,-3417.1279807878627
-54934.00703989338,-2906.314076411172
-54484.43726736312,-2481.1708913473185
-54165.40096563567,-2178.7473430876394
-53994.40653765759,-2016.688909717566
-53965.88141340689,-1991.8208283441897
-54054.74759958815,-2082.790064702011
-54223.64302381856,-2255.9095501681068
-54431.7707206752,-2472.6755481439927
-54643.12412528948,-2697.173400460135
-54832.2248174292,-2901.789303209074
-54986.36690411496,-3070.221626707802
-55104.40867051271,-3197.554452860301
-55193.07288261249,-3287.8987793003866
-55262.25430089463,-3350.628653380984
-55320.86870166073,-3396.4242788362126
-55374.35515671672,-3434.171167932863
-55424.24221187526,-3469.3421414629047
-55469.45888732772,-3503.959864519795
-55508.54620346933,-3537.7668017434294
-55541.74982295395,-3569.9444069418887
-55572.16423152154,-3600.679759464007
-55605.5482239283,-3632.0514548494943
-55648.95851230488,-3668.010690430413
-55708.76294370856,-3713.5544537047363
-55788.76520170185,-3773.4245551035715
-55889.06588501987,-3850.7613201367976
-56005.96798063008,-3946.0919250797238
-56132.84514892953,-4056.8855585987253
-56261.58004254533,-4177.729169835773
-56384.05248673241,-4301.031638208197
-56493.24494445957,-4418.0861809434455
-56583.77452267107,-4520.310024034269
-56651.94388987149,-4600.507647589222
-56695.60065943479,-4654.030720698909
-56714.1232557678,-4679.707824328597
-56708.70210819981,-4680.39062526942
-56682.82812098213,-4662.938381667583
-56642.65727090617,-4637.481872556831
-56596.8140698303,-4615.905337389044
-56555.30180658481,-4609.665278016059
-56527.49191759024,-4627.291451567892
-56519.57158883032,-4672.115979303073
-56532.180908226095,-4740.86585793106
-56559.11318565956,-4823.665788581941
-56587.78926820031,-4905.71496541269
-56601.7537906314,-4970.472134418147
-56584.80032204997,-5003.717401510504
-56525.71401610733,-4997.499053893059
-56422.24361523722,-4952.850100430778
-56282.94153791213,-4880.346829655707
-56125.98304448449,-4798.066622841601
-55974.892085708736,-4727.1765488486435
-55852.03475112545,-4686.070003433272
-55771.50988780699,-4684.466958141058
-55733.41559552313,-4719.043892439655
-55721.26038539194,-4771.891996379101
-55703.54458884954,-4812.463607043518
-55639.45157600552,-4802.813416499266
-55487.46358631892,-4705.097377841842
-55214.88046343269,-4489.688057823938
-54805.91987766392,-4142.068531045679
-54266.40984232208,-3666.9348364647235
-53623.955288467696,-3088.5983518772105
-52923.62102823895,-2447.655357373498
-52220.29006448167,-1794.7471686855085
-51569.61602638322,-1182.8482880555894
-51019.69269071696,-659.7446616949724
-50605.18440068223,-262.1657654042736
-50344.84473935267,-12.497185528892375
-50242.365828232,81.70392553859513
-50289.64770396334,25.836003570799846
-50471.09819480001,-165.07484198569676
-50767.570704046135,-470.10667124554675
-51158.97193712196,-865.6832703964244
-51625.236585284685,-1327.8025675260428
-52146.02667071935,-1833.1712923021694
-52699.94620642102,-2359.53237346478
-53264.140901128165,-2885.6610881323354
-53814.88418157027,-3391.4866600942223
-54329.26401520084,-3858.609636664113
-54787.57385799351,-4271.224308226571
-55175.67515956453,-4617.225413382002
-55486.55129756563,-4889.1605071973645
-55720.52414881032,-5084.714437545949
-55884.05074848744,-5206.555369187666
-55987.48711440642,-5261.566996035468
-56042.52533954165,-5259.661068943186
-56060.06502024033,-5212.4485301736995
-56049.06244662604,-5132.0261224152
-56016.49580484053,-5030.031682213301
-55968.15744700151,-4916.989311142302
-55909.6933970711,-4801.865223890648
-55847.26585877661,-4691.726803728619
-55787.42711773735,-4591.445822204144
-55736.17526513272,-4503.479662693293
-55697.55850654701,-4427.847550120132
-55672.44456320482,-4362.440583169741
-55658.069007517166,-4303.739667320159
-55648.713480309285,-4247.879137140281
-55637.43556001154,-4191.837710085097
-55618.34161889626,-4134.431829625427
-55588.63392161519,-4076.7879833874586
-55549.68646167822,-4022.1012990167674
-55506.72189049843,-3974.717434259859
-55467.16584817555,-3938.827705626326
-55438.26400446615,-3917.2468087570514
-55424.86192889664,-3910.766373977713
-55428.2319865955,-3918.4126600669497
-55446.46628414474,-3938.6173771002364
-55476.34970836352,-3970.9347809452925
-55515.9976115142,-4017.6385457784118
-55567.1262324597,-4084.4318186749715
-55635.802554741946,-4179.6715692066555
-55730.94438392521,-4311.926381749473
-55860.60558736785,-4486.248245033652
-56026.94489616792,-4700.074085190905
-56221.4427348187,-4940.000125357766
-56422.14353515059,-5180.65691068023
-56594.33793702409,-5386.515421397466
-56695.22206554408,-5516.751515983813
-56681.91568763454,-5532.464499178564
-56521.133656285485,-5404.816720932529
-56198.12906367948,-5122.251997621195
-55722.497708491625,-4694.999116283908
-55129.096498666775,-4155.587002287053
-54473.51767201006,-3554.972676974255
-53822.947269019816,-2954.8929878646322
-53244.426529673845,-2417.936686635739
-52793.19055704686,-1997.3670569415617
-52503.69961647493,-1728.773900979987
-52385.23818285968,-1625.193573875639
-52422.75767107176,-1676.5297705893418
-52582.33730279986,-1853.1472739354238
-52819.59244998607,-2112.634972630195
-53088.83913418361,-2408.1453602949914
-53350.92155011823,-2696.5308777164637
-53578.23551912356,-2944.719471722033
-53756.398310823184,-3133.3097408448443
-53882.92947906751,-3257.062468764672
-53963.96184636757,-3322.6454083581134
-54010.25163377289,-3344.504916213619
-54033.60601929125,-3340.0029824909234
-54044.41961979908,-3324.9516930097016
-54050.50268827706,-3310.4396383261824
-54056.97349974469,-3301.455850027164
-54066.78618172886,-3297.3710192713047
-54081.48117872156,-3293.922390685352
-54101.90121138007,-3286.0396587559026
-54128.793019460405,-3270.693408278888
-54163.312966079066,-3248.9695304212146
-54207.4354141492,-3226.7707248904935
-54264.16353850664,-3213.8886236551334
-54337.3527750539,-3221.615055027163
-54430.97179656403,-3259.478486218735
-54547.788793029526,-3331.9967061069965
-54687.74736082304,-3436.4326829308307
-54846.57403255413,-3562.3688234224182
-55015.29267769692,-3693.482630076947
-55181.19452942411,-3811.2999139679537
-55330.40456924373,-3900.0752793359625
-55451.593562236165,-3951.4921492090866
-55539.814757175,-3967.7536989377095
-55599.13324780616,-3961.9397543135788
-55642.84873224293,-3955.1991104979415
-55690.73011787693,-3971.267398052928
-55763.64220796271,-4029.686488903569
-55876.95066455679,-4139.666341132038
-56034.77287168036,-4296.553191472618
-56227.19251655846,-4482.274368943732
-56431.85368621573,-4670.03415541019
-56620.03294494245,-4832.2264680657345
-56765.73580290514,-4949.399602809092
-56855.093939197286,-5017.53330976399
-56892.83847771608,-5051.110188331707
-56903.16746424054,-5080.495443075608
-56923.85979585167,-5143.741151436711
-56994.60864272952,-5274.661832645281
-57142.60530705363,-5490.36609147723
-57369.70212866913,-5781.93046500755
-57645.51069759096,-6111.344042872401
-57909.41365446693,-6416.320461988636
-58082.00472855146,-6622.453484983925
-58083.62090023941,-6660.07147883776
-57855.27403581091,-6481.646768250093
-57376.20289161549,-6075.207290927785
-56672.86883144714,-5470.04809706448
-55816.41214663011,-4732.9531584953975
-54908.76532150857,-3955.600508203629
-54060.84563417628,-3236.1496898321
-53368.53867764275,-2659.54085608654
-52892.83075471344,-2281.333706365844
-52649.22756107512,-2118.9001798252593
-52608.888719040304,-2151.7555298705715
-52710.534805789976,-2330.3569733436984
-52879.18021574261,-2590.5206857178982
-53046.01626351333,-2869.3141202887814
-53163.80601154224,-3118.2049291479107
-53213.88255906417,-3310.356587986801
-53203.661347401285,-3440.873832886919
-53156.5601447823,-3520.9162962140317
-53098.4198470805,-3568.282124050133
-53045.27967665695,-3597.8417501038043
-52996.51684868646,-3614.9004561150964
-52935.27258589698,-3613.3501216906957
-52835.50223138618,-3578.7706764680233
-52672.78003836492,-3495.0187569293994
-52434.86518873703,-3351.7967127227585
-52128.30751993186,-3150.5203211814214
-51778.87302633547,-2906.498320444254
-51425.73551728749,-2646.726340531302
-51111.45626950528,-2404.0352582064284
-50871.06756517487,-2209.4532060864276
-50723.7063785869,-2085.106153155022
-50669.231984832906,-2039.6895814842414
-50690.51263325188,-2067.6387255900495
-50760.21018913832,-2151.9392096506517
-50849.55457200356,-2269.451911574873
-50936.19331813626,-2397.0049581901717
-51008.795048454806,-2516.489136613317
-51067.4026042721,-2617.726373923932
-51120.06673825488,-2698.7328316721996
-51177.49742627286,-2763.852145837621
-51247.95177269783,-2820.8040310983292
-51334.22139063408,-2877.819394056312
-51433.57791503677,-2941.7286587218427
-51540.29506860936,-3017.3030368245577
-51649.36404201611,-3107.56831262474
-51759.61964372844,-3214.4495470957627
-51874.82323309135,-3339.0906024951537
-52002.15614490012,-3481.5032738876635
-52148.69895611334,-3639.6806662214085
-52317.36979695159,-3808.7322645435015
-52504.11540448411,-3980.7602951856697
-52697.75223620252,-4146.000733269178
-52882.87256806112,-4295.249118761799
-53045.01325264449,-4422.967959120186
-53176.28374678208,-4529.983996873443
-53279.25527723664,-4624.556954466468
-53367.31176193037,-4720.944529420023
-53460.76817655304,-4835.339155222198
-53579.527786673774,-4979.986739449069
-53734.38813443846,-5157.099806332856
-53919.84029356423,-5354.544472820251
-54111.04200983228,-5545.031857341023
-54266.571231325404,-5689.693683404529
-54336.87369038219,-5745.686705994996
-54276.516141192136,-5676.213283720735
-54057.01678623626,-5460.461432844739
-53676.59567542173,-5100.758594647779
-53163.84928315947,-4624.805042734671
-52573.94895030947,-4082.073794737176
-51978.03594635136,-3534.998347595955
-51448.42317281296,-3046.9768777338386
-51043.427351851984,-2670.0904565938226
-50795.77250434798,-2435.5081410960825
-50707.484430217104,-2348.813125221679
-50752.34394864366,-2391.151544675897
-50884.84504720627,-2525.570550660696
-51052.851600863854,-2706.616743129964
-51210.28164991593,-2890.5675574487727
-51326.4020256554,-3043.7347122716556
-51389.57100828616,-3147.0450317115783
-51405.09106311353,-3196.3011882182473
-51388.63408281523,-3198.7729294736882
-51357.91281240657,-3167.698621043634
-51325.54147986064,-3116.6414617638134
-51295.32500447967,-3055.3899700780157
-51262.8282478679,-2988.358741735145
-51219.50846996917,-2915.5098845959924
-51158.48607321346,-2834.9928699430634
-51079.57371204836,-2746.2400529182605
-50991.59881058649,-2652.265459421165
-50911.14932306216,-2560.340408228501
-50858.22645086324,-2480.8747774632293
-50850.40690941959,-2424.9736088748596
-50897.6101531218,-2401.5515918901438
-50999.28135604547,-2414.9588686489537
-51144.87451133511,-2463.8160047133783
-51317.31411288495,-2541.3006669716397
-51498.08358939119,-2636.655809226071
-51672.10364516925,-2737.365724171294
-51830.7839961876,-2831.364003369828
-51972.44224968993,-2908.7864551905836
-52100.35163101188,-2963.0647687536907
-52219.58146839695,-2991.434517338932
-52334.18112345436,-2995.0841378948253
-52445.988095073015,-2979.147849358539
-52555.53467147389,-2952.5800738856096
-52664.5198579181,-2927.7458399842358
-52778.52404070181,-2919.4467136683306
-52908.410098750704,-2943.1653065913033
-53069.298602082206,-3012.5640171720033
-53276.97957910193,-3136.6342019533854
-53542.75266306432,-3317.2134636600276
-53868.52291433159,-3547.7141691623383
-54244.15549794992,-3813.7336767588113
-54648.48261994991,-4095.748232518813
-55054.1320849265,-4373.4473776459445
-55434.92715257761,-4630.649410364044
-55773.51527523613,-4859.375959610994
-56066.54785028912,-5061.719523438293
-56325.343409509,-5248.650449054755
-56571.36487631026,-5435.765716470122
-56827.587569029216,-5636.940214425279
-57108.33830321436,-5857.604291627465
-57410.91267008973,-6089.6790389223925
-57711.93966997694,-6309.917864036755
-57970.12470562565,-6482.570556521053
-58135.06840944944,-6566.1180242046785
-58159.94335843248,-6522.649816364177
-58014.529947956384,-6327.616966604902
-57694.8873696256,-5977.446416994853
-57226.84085728456,-5492.9399941214015
-56662.21660052268,-4917.393930011919
-56068.80279047327,-4309.691453208311
-55516.72772239211,-3733.8820267922865
-55064.81919886524,-3247.6258635149657
-54750.32074232299,-2892.126557553185
-54584.20872106211,-2685.7495990407847
-54552.68156698737,-2622.565572607179
-54623.71898776933,-2675.8373704611563
-54756.428359905054,-2805.3192082838827
-54910.503635910776,-2966.441438176425
-55053.5364997615,-3119.193848328107
-55164.90506861039,-3234.8125261257446
-55236.13708556735,-3299.0965600236755
-55268.6127754354,-3312.1069949000826
-55269.97338092344,-3284.878144446486
-55250.569394325226,-3234.387615111925
-55220.84308529818,-3178.2644927297556
-55189.93546842576,-3130.5548541879934
-55165.29434568601,-3099.3996022066362
-55152.80218091641,-3086.8649795116335
-55156.974173806,-3090.571568166081
-55181.00115513281,-3106.337125264568
-55226.6695950674,-3130.86930911248
-55294.33649045825,-3163.634035355724
-55383.107940900365,-3207.3374132120935
-55491.20279023944,-3266.9007793475516
-55616.29819504687,-3347.2635681503766
-55755.576546216704,-3450.704773268983
-55905.301452962834,-3574.543227013272
-56060.01733525333,-3710.0154171015474
-56211.77582516936,-3842.8456371020734
-56349.97891636153,-3955.579350727379
-56462.36159873923,-4031.2530204985646
-56537.28373097359,-4057.551269171919
-56566.9594427089,-4030.3767395823693
-56550.7257648996,-3955.810585703253
-56497.17290935455,-3849.785280305424
-56424.09417620286,-3735.3585761935615
-56355.78551972415,-3638.1281966295014
-56318.081556005454,-3580.8812091720124
-56332.36845997861,-3578.8588103081156
-56410.34116335682,-3636.926814058796
-56551.23254704863,-3749.467213551359
-56742.581931563,-3903.0554184547805
-56964.500532721606,-4081.164415586287
-57196.185192330966,-4269.485453012606
-57422.55303824608,-4460.1881588002025
-57638.65873289552,-4653.674160291483
-57850.14921200486,-4857.075824468951
-58069.264631391015,-5079.737688775504
-58307.42734370781,-5326.911635697354
-58566.76500493342,-5593.593459947732
-58833.526080335,-5860.592460784961
-59076.01030050414,-6094.466999680585
-59248.40049013723,-6251.969737906477
-59300.097988043046,-6288.383363671766
-59188.37953706097,-6167.943853774662
-58890.98066115238,-5873.791510680674
-58414.97829488354,-5414.799625468854
-57799.19923870173,-4827.263450312481
-57109.08884199618,-4170.640502465042
-56425.0343981208,-3518.002955384252
-55826.93709136293,-2943.2010334744928
-55378.83494988024,-2507.582275879976
-55117.31351345105,-2249.238869017965
-55046.34646365377,-2177.1344488369004
-55139.43802657042,-2271.265720795168
-55348.02606843366,-2488.5660693847153
-55613.60413997513,-2772.9382203244895
-55880.32347678087,-3066.942218326043
-56105.0739271393,-3322.457908915492
-56263.05857759464,-3508.0998941176576
-56348.30106608587,-3612.1250217135857
-56369.905510376055,-3640.7559472080775
-56345.83976394208,-3612.9320489717284
-56296.32336645632,-3553.225868429051
-56238.58212777973,-3484.881854335698
-56183.98041797306,-3424.642539202
-56137.65869136918,-3380.354760385683
-56100.07487489624,-3351.5082045380614
-56069.46248052602,-3332.0825396567247
-56044.216348106864,-3314.5569752857086
-56024.5079135797,-3293.7705136974105
-56012.85175383848,-3269.514126140544
-56013.718923960696,-3247.1998863314766
-56032.51851664917,-3236.542095611379
-56074.31939260924,-3248.741775476975
-56142.6132099916,-3293.0528293618772
-56238.314330765934,-3373.7425061566382
-56359.11875333808,-3488.3232258788357
-56499.32824427978,-3627.573931188868
-56650.25211035977,-3777.3828688882345
-56801.26837364744,-3921.9525658039597
-56941.51015062954,-4047.5339435437722
-57061.94478948571,-4145.6954590211435
-57157.39175922073,-4215.231590989841
-57227.88575419313,-4262.157670207178
-57278.83429898815,-4297.746928569017
-57319.68884775389,-4335.113749196974
-57361.29865047222,-4385.2864469218475
-57412.61383154281,-4453.911838400738
-57477.759203317095,-4539.615305032515
-57554.54573049526,-4634.609875850649
-57635.14413408148,-4727.503156683096
-57708.97293965701,-4807.562434099184
-57767.047729426326,-4869.1682072856065
-57806.37487304418,-4914.991237990891
-57832.71910814227,-4956.66223973382
-57860.38197063922,-5012.340761176456
-57908.470371852985,-5101.479783395169
-57994.28686549546,-5237.982328056405
-58125.57647688845,-5423.586516513906
-58294.033540121934,-5643.479543511695
-58472.42778079784,-5865.735951678488
-58616.88800858617,-6045.270369186296
-58674.4721876624,-6131.8120784838
-58594.55531323167,-6080.268658543062
-58341.27575911064,-5861.076952752956
-57903.72575483444,-5467.981191050148
-57300.97378383668,-4921.205161231766
-56580.29602834594,-4265.078914421565
-55808.81610199773,-3560.555454169583
-55060.574119492914,-2874.3362828244285
-54402.31600798336,-2267.162645827154
-53881.62566331344,-1783.9902311135622
-53520.30451421812,-1448.2081339439003
-53314.3615235248,-1260.9504541215192
-53240.07393619242,-1205.198692176738
-53263.90438905205,-1253.1646039906316
-53353.10808897543,-1374.7064534450012
-53483.90369698257,-1544.4525894838769
-53645.06315037057,-1745.8764804204857
-53836.35663194602,-1971.5924734351888
-54062.950479470695,-2220.3048987853217
-54328.07543892049,-2491.8030163191293
-54626.69685009873,-2781.8850267082303
-54942.43780908244,-3079.000277001018
-55248.83125158999,-3363.780203623099
-55514.51725284639,-3611.694315509388
-55710.73743586044,-3798.105250933234
-55818.798591968174,-3904.284526831404
-55835.26068553167,-3922.6765904206723
-55773.37273964424,-3859.914860862594
-55660.4470616757,-3736.710546788503
-55532.02854535218,-3584.560471859467
-55424.53063306648,-3440.0209409036797
-55368.25720297043,-3337.8655831828833
-55382.40164930802,-3304.6609762832795
-55472.88853106519,-3354.1330610410405
-55633.076109367554,-3485.23355732171
-55846.64738480395,-3683.1851668841337
-56091.66039723504,-3923.143154616004
-56344.73825750841,-4175.594653042295
